category,prefix_offset_decimal,prefix_offset_hex,string_offset_decimal,string_offset_hex,prefix_size,prefix_hex,length,string_end_hex,before_hex,after_hex,value
mechanic_symbol,11599106,0xB0FD02,11599107,0xB0FD03,1,1F,31,0xB0FD22,6B 53 77 61 6E 5F 54 72 65 65 30 32 5F 41 64 64 44 4F 54 46 6C 61 67 84 80 02 0A 04 02 56 93 02,01 02 02 31 0A 0C 01 06 43 61 73 74 65 72 04 1A 4D 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 53,Avatar_BlackSwan_00_SkillTree03
entity_selector,11599145,0xB0FD29,11599146,0xB0FD2A,1,06,6,0xB0FD30,5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 53 6B 69 6C 6C 54 72 65 65 30 33 01 02 02 31 0A 0C 01,04 1A 4D 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 53 6B 69 6C 6C 54 72 65 65 30 33 04 1A 4D 5F,Caster
mechanic_symbol,11599153,0xB0FD31,11599154,0xB0FD32,1,1A,26,0xB0FD4C,61 6E 5F 30 30 5F 53 6B 69 6C 6C 54 72 65 65 30 33 01 02 02 31 0A 0C 01 06 43 61 73 74 65 72 04,04 1A 4D 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 53 6B 69 6C 6C 54 72 65 65 30 33 88 80 82 14,M_BlackSwan_00_SkillTree03
mechanic_symbol,11599181,0xB0FD4D,11599182,0xB0FD4E,1,1A,26,0xB0FD68,74 65 72 04 1A 4D 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 53 6B 69 6C 6C 54 72 65 65 30 33 04,88 80 82 14 01 AE 9C D9 E6 0C 00 00 00 00 02 7C 02 03 8A 02 02 43 00 FF FF FF FF BF F3 03 00 80,M_BlackSwan_00_SkillTree03
other,11599250,0xB0FD92,11599251,0xB0FD93,1,17,23,0xB0FDAA,00 00 00 00 02 7C 02 03 8A 02 02 43 00 FF FF FF FF BF F3 03 00 80 80 80 80 C0 F3 03 04 FC 15 1A,0C 01 06 43 61 73 74 65 72 8A 02 31 8A C0 80 02 0C 01 06 43 61 73 74 65 72 04 1E 4D 5F 42 6C 61,CasterStatusProbability
entity_selector,11599276,0xB0FDAC,11599277,0xB0FDAD,1,06,6,0xB0FDB3,F3 03 04 FC 15 1A 17 43 61 73 74 65 72 53 74 61 74 75 73 50 72 6F 62 61 62 69 6C 69 74 79 0C 01,8A 02 31 8A C0 80 02 0C 01 06 43 61 73 74 65 72 04 1E 4D 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30,Caster
entity_selector,11599292,0xB0FDBC,11599293,0xB0FDBD,1,06,6,0xB0FDC3,74 75 73 50 72 6F 62 61 62 69 6C 69 74 79 0C 01 06 43 61 73 74 65 72 8A 02 31 8A C0 80 02 0C 01,04 1E 4D 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 53 6B 69 6C 6C 54 72 65 65 30 33 5F 53 75 62,Caster
mechanic_symbol,11599300,0xB0FDC4,11599301,0xB0FDC5,1,1E,30,0xB0FDE3,62 69 6C 69 74 79 0C 01 06 43 61 73 74 65 72 8A 02 31 8A C0 80 02 0C 01 06 43 61 73 74 65 72 04,02 11 4D 44 46 5F 50 72 6F 70 65 72 74 79 52 61 74 69 6F 01 06 01 00 01 01 04 11 00 02 AE 9C D9,M_BlackSwan_00_SkillTree03_Sub
dynamic_field,11599332,0xB0FDE4,11599333,0xB0FDE5,1,11,17,0xB0FDF6,1E 4D 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 53 6B 69 6C 6C 54 72 65 65 30 33 5F 53 75 62 02,01 06 01 00 01 01 04 11 00 02 AE 9C D9 E6 0C D2 FD BD 8B 03 00 00 00 00 00 C0 79 44 00 00 00 00,MDF_PropertyRatio
other,11599392,0xB0FE20,11599393,0xB0FE21,1,17,23,0xB0FE38,AE 9C D9 E6 0C D2 FD BD 8B 03 00 00 00 00 00 C0 79 44 00 00 00 00 02 07 CA 01 9F 01 04 FC 15 1A,0C 01 06 43 61 73 74 65 72 8A 02 31 8A C0 80 02 0C 01 06 43 61 73 74 65 72 04 1E 4D 5F 42 6C 61,CasterStatusProbability
entity_selector,11599418,0xB0FE3A,11599419,0xB0FE3B,1,06,6,0xB0FE41,9F 01 04 FC 15 1A 17 43 61 73 74 65 72 53 74 61 74 75 73 50 72 6F 62 61 62 69 6C 69 74 79 0C 01,8A 02 31 8A C0 80 02 0C 01 06 43 61 73 74 65 72 04 1E 4D 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30,Caster
entity_selector,11599434,0xB0FE4A,11599435,0xB0FE4B,1,06,6,0xB0FE51,74 75 73 50 72 6F 62 61 62 69 6C 69 74 79 0C 01 06 43 61 73 74 65 72 8A 02 31 8A C0 80 02 0C 01,04 1E 4D 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 53 6B 69 6C 6C 54 72 65 65 30 33 5F 53 75 62,Caster
mechanic_symbol,11599442,0xB0FE52,11599443,0xB0FE53,1,1E,30,0xB0FE71,62 69 6C 69 74 79 0C 01 06 43 61 73 74 65 72 8A 02 31 8A C0 80 02 0C 01 06 43 61 73 74 65 72 04,02 11 4D 44 46 5F 50 72 6F 70 65 72 74 79 52 61 74 69 6F 01 06 01 00 01 01 04 11 00 02 AE 9C D9,M_BlackSwan_00_SkillTree03_Sub
dynamic_field,11599474,0xB0FE72,11599475,0xB0FE73,1,11,17,0xB0FE84,1E 4D 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 53 6B 69 6C 6C 54 72 65 65 30 33 5F 53 75 62 02,01 06 01 00 01 01 04 11 00 02 AE 9C D9 E6 0C D2 FD BD 8B 03 00 00 00 00 00 C0 79 44 00 00 00 00,MDF_PropertyRatio
mechanic_symbol,11599524,0xB0FEA4,11599525,0xB0FEA5,1,1E,30,0xB0FEC3,01 06 01 00 01 01 04 11 00 02 AE 9C D9 E6 0C D2 FD BD 8B 03 00 00 00 00 00 C0 79 44 00 00 00 00,8C 80 80 10 0E 01 F7 87 C1 B7 09 00 00 00 00 02 05 6A 04 A8 0F 06 90 01 C8 01 04 11 4D 44 46 5F,M_BlackSwan_00_SkillTree03_Sub
dynamic_field,11599582,0xB0FEDE,11599583,0xB0FEDF,1,11,17,0xB0FEF0,33 5F 53 75 62 8C 80 80 10 0E 01 F7 87 C1 B7 09 00 00 00 00 02 05 6A 04 A8 0F 06 90 01 C8 01 04,02 01 03 01 00 11 00 01 93 DC AE 9E 0F 02 BE 15 18 01 03 01 00 11 00 01 93 DC AE 9E 0F 04 11 4D,MDF_PropertyRatio
dynamic_field,11599630,0xB0FF0E,11599631,0xB0FF0F,1,11,17,0xB0FF20,69 6F 02 01 03 01 00 11 00 01 93 DC AE 9E 0F 02 BE 15 18 01 03 01 00 11 00 01 93 DC AE 9E 0F 04,D5 19 0E 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 58 01 03 01 00 11 00,MDF_PropertyRatio
entity_selector,11599653,0xB0FF25,11599654,0xB0FF26,1,13,19,0xB0FF39,11 00 01 93 DC AE 9E 0F 04 11 4D 44 46 5F 50 72 6F 70 65 72 74 79 52 61 74 69 6F D5 19 0E 0C 01,58 01 03 01 00 11 00 01 F7 87 C1 B7 09 93 02 1A 41 76 61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E,ModifierOwnerEntity
mechanic_symbol,11599688,0xB0FF48,11599689,0xB0FF49,1,1A,26,0xB0FF63,64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 58 01 03 01 00 11 00 01 F7 87 C1 B7 09 93 02,01 02 02 31 0A 0C 01 06 43 61 73 74 65 72 04 1B 4D 41 76 61 74 61 72 5F 42 6C 61 63 6B 53 77 61,Avatar_BlackSwan_00_Rank01
entity_selector,11599722,0xB0FF6A,11599723,0xB0FF6B,1,06,6,0xB0FF71,76 61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 52 61 6E 6B 30 31 01 02 02 31 0A 0C 01,04 1B 4D 41 76 61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 52 61 6E 6B 30 31 0C 1B 4D,Caster
mechanic_symbol,11599730,0xB0FF72,11599731,0xB0FF73,1,1B,27,0xB0FF8E,61 63 6B 53 77 61 6E 5F 30 30 5F 52 61 6E 6B 30 31 01 02 02 31 0A 0C 01 06 43 61 73 74 65 72 04,0C 1B 4D 41 76 61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 52 61 6E 6B 30 31 80 80 80,MAvatar_BlackSwan_00_Rank01
mechanic_symbol,11599759,0xB0FF8F,11599760,0xB0FF90,1,1B,27,0xB0FFAB,65 72 04 1B 4D 41 76 61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 52 61 6E 6B 30 31 0C,80 80 80 10 04 05 72 02 A8 0F 06 83 04 0C 0C 01 0B 50 61 72 61 6D 45 6E 74 69 74 79 04 02 31 8A,MAvatar_BlackSwan_00_Rank01
entity_selector,11599803,0xB0FFBB,11599804,0xB0FFBC,1,0B,11,0xB0FFC7,63 6B 53 77 61 6E 5F 30 30 5F 52 61 6E 6B 30 31 80 80 80 10 04 05 72 02 A8 0F 06 83 04 0C 0C 01,04 02 31 8A 40 0C 01 0B 50 61 72 61 6D 45 6E 74 69 74 79 04 26 4D 41 76 61 74 61 72 5F 42 6C 61,ParamEntity
entity_selector,11599822,0xB0FFCE,11599823,0xB0FFCF,1,0B,11,0xB0FFDA,10 04 05 72 02 A8 0F 06 83 04 0C 0C 01 0B 50 61 72 61 6D 45 6E 74 69 74 79 04 02 31 8A 40 0C 01,04 26 4D 41 76 61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 52 61 6E 6B 30 31 5F 53 75,ParamEntity
other,11599834,0xB0FFDA,11599835,0xB0FFDB,1,04,4,0xB0FFDF,01 0B 50 61 72 61 6D 45 6E 74 69 74 79 04 02 31 8A 40 0C 01 0B 50 61 72 61 6D 45 6E 74 69 74 79,61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 52 61 6E 6B 30 31 5F 53 75 62 4F 6E 45 6E,&MAv
mechanic_symbol,11599835,0xB0FFDB,11599836,0xB0FFDC,1,26,38,0xB10002,0B 50 61 72 61 6D 45 6E 74 69 74 79 04 02 31 8A 40 0C 01 0B 50 61 72 61 6D 45 6E 74 69 74 79 04,02 11 4D 44 46 5F 50 72 6F 70 65 72 74 79 56 61 6C 75 65 01 03 01 00 11 00 01 9F 8A B3 E8 0E 07,MAvatar_BlackSwan_00_Rank01_SubOnEnemy
dynamic_field,11599875,0xB10003,11599876,0xB10004,1,11,17,0xB10015,5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 52 61 6E 6B 30 31 5F 53 75 62 4F 6E 45 6E 65 6D 79 02,01 03 01 00 11 00 01 9F 8A B3 E8 0E 07 CA 01 9F 01 02 31 8A 40 0C 01 08 41 6C 6C 45 6E 65 6D 79,MDF_PropertyValue
other,11599916,0xB1002C,11599917,0xB1002D,1,08,8,0xB10035,65 72 74 79 56 61 6C 75 65 01 03 01 00 11 00 01 9F 8A B3 E8 0E 07 CA 01 9F 01 02 31 8A 40 0C 01,04 26 4D 41 76 61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 52 61 6E 6B 30 31 5F 53 75,AllEnemy
other,11599925,0xB10035,11599926,0xB10036,1,04,4,0xB1003A,01 03 01 00 11 00 01 9F 8A B3 E8 0E 07 CA 01 9F 01 02 31 8A 40 0C 01 08 41 6C 6C 45 6E 65 6D 79,61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 52 61 6E 6B 30 31 5F 53 75 62 4F 6E 45 6E,&MAv
mechanic_symbol,11599926,0xB10036,11599927,0xB10037,1,26,38,0xB1005D,03 01 00 11 00 01 9F 8A B3 E8 0E 07 CA 01 9F 01 02 31 8A 40 0C 01 08 41 6C 6C 45 6E 65 6D 79 04,02 11 4D 44 46 5F 50 72 6F 70 65 72 74 79 56 61 6C 75 65 01 03 01 00 11 00 01 9F 8A B3 E8 0E 26,MAvatar_BlackSwan_00_Rank01_SubOnEnemy
dynamic_field,11599966,0xB1005E,11599967,0xB1005F,1,11,17,0xB10070,5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 52 61 6E 6B 30 31 5F 53 75 62 4F 6E 45 6E 65 6D 79 02,01 03 01 00 11 00 01 9F 8A B3 E8 0E 26 4D 41 76 61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30,MDF_PropertyValue
other,11599995,0xB1007B,11599996,0xB1007C,1,0E,14,0xB1008A,6D 79 02 11 4D 44 46 5F 50 72 6F 70 65 72 74 79 56 61 6C 75 65 01 03 01 00 11 00 01 9F 8A B3 E8,53 77 61 6E 5F 30 30 5F 52 61 6E 6B 30 31 5F 53 75 62 4F 6E 45 6E 65 6D 79 8C 80 82 10 12 01 9C,&MAvatar_Black
mechanic_symbol,11599996,0xB1007C,11599997,0xB1007D,1,26,38,0xB100A3,79 02 11 4D 44 46 5F 50 72 6F 70 65 72 74 79 56 61 6C 75 65 01 03 01 00 11 00 01 9F 8A B3 E8 0E,8C 80 82 10 12 01 9C C8 C5 ED 0F 00 00 00 00 02 02 0C 05 02 0A A8 0F 06 34 04 04 F6 02 0C 0C 01,MAvatar_BlackSwan_00_Rank01_SubOnEnemy
entity_selector,11600067,0xB100C3,11600068,0xB100C4,1,13,19,0xB100D7,8C 80 82 10 12 01 9C C8 C5 ED 0F 00 00 00 00 02 02 0C 05 02 0A A8 0F 06 34 04 04 F6 02 0C 0C 01,04 18 4D 41 76 61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 44 4F 54 F6 02 0C 0C 01 13,ModifierOwnerEntity
mechanic_symbol,11600088,0xB100D8,11600089,0xB100D9,1,18,24,0xB100F1,A8 0F 06 34 04 04 F6 02 0C 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 04,F6 02 0C 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 04 20 4D 41 76 61 74,MAvatar_BlackSwan_00_DOT
entity_selector,11600118,0xB100F6,11600119,0xB100F7,1,13,19,0xB1010A,79 04 18 4D 41 76 61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 44 4F 54 F6 02 0C 0C 01,04 20 4D 41 76 61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 44 4F 54 5F 45 6E 68 61 6E,ModifierOwnerEntity
other,11600138,0xB1010A,11600139,0xB1010B,1,04,4,0xB1010F,5F 30 30 5F 44 4F 54 F6 02 0C 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79,61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 44 4F 54 5F 45 6E 68 61 6E 63 65 08 31 8A, MAv
mechanic_symbol,11600139,0xB1010B,11600140,0xB1010C,1,20,32,0xB1012C,30 30 5F 44 4F 54 F6 02 0C 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 04,08 31 8A 40 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 04 2E 4D 41 76 61,MAvatar_BlackSwan_00_DOT_Enhance
entity_selector,11600178,0xB10132,11600179,0xB10133,1,13,19,0xB10146,72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 44 4F 54 5F 45 6E 68 61 6E 63 65 08 31 8A 40 0C 01,04 2E 4D 41 76 61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 52 61 6E 6B 30 31 5F 57 69,ModifierOwnerEntity
other,11600198,0xB10146,11600199,0xB10147,1,04,4,0xB1014B,6E 68 61 6E 63 65 08 31 8A 40 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79,61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 52 61 6E 6B 30 31 5F 57 69 6E 64 52 65 73,.MAv
mechanic_symbol,11600199,0xB10147,11600200,0xB10148,1,2E,46,0xB10176,68 61 6E 63 65 08 31 8A 40 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 04,02 11 4D 44 46 5F 50 72 6F 70 65 72 74 79 56 61 6C 75 65 01 03 01 00 11 00 01 9C C8 C5 ED 0F 31,MAvatar_BlackSwan_00_Rank01_WindResistanceDown
dynamic_field,11600247,0xB10177,11600248,0xB10178,1,11,17,0xB10189,61 6E 5F 30 30 5F 52 61 6E 6B 30 31 5F 57 69 6E 64 52 65 73 69 73 74 61 6E 63 65 44 6F 77 6E 02,01 03 01 00 11 00 01 9C C8 C5 ED 0F 31 8A 40 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45,MDF_PropertyValue
entity_selector,11600282,0xB1019A,11600283,0xB1019B,1,13,19,0xB101AE,46 5F 50 72 6F 70 65 72 74 79 56 61 6C 75 65 01 03 01 00 11 00 01 9C C8 C5 ED 0F 31 8A 40 0C 01,04 32 4D 41 76 61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 52 61 6E 6B 30 31 5F 50 68,ModifierOwnerEntity
other,11600302,0xB101AE,11600303,0xB101AF,1,04,4,0xB101B3,00 01 9C C8 C5 ED 0F 31 8A 40 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79,61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 52 61 6E 6B 30 31 5F 50 68 79 73 69 63 61,2MAv
mechanic_symbol,11600303,0xB101AF,11600304,0xB101B0,1,32,50,0xB101E2,01 9C C8 C5 ED 0F 31 8A 40 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 04,02 11 4D 44 46 5F 50 72 6F 70 65 72 74 79 56 61 6C 75 65 01 03 01 00 11 00 01 9C C8 C5 ED 0F 31,MAvatar_BlackSwan_00_Rank01_PhysicalResistanceDown
dynamic_field,11600355,0xB101E3,11600356,0xB101E4,1,11,17,0xB101F5,30 5F 52 61 6E 6B 30 31 5F 50 68 79 73 69 63 61 6C 52 65 73 69 73 74 61 6E 63 65 44 6F 77 6E 02,01 03 01 00 11 00 01 9C C8 C5 ED 0F 31 8A 40 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45,MDF_PropertyValue
entity_selector,11600390,0xB10206,11600391,0xB10207,1,13,19,0xB1021A,46 5F 50 72 6F 70 65 72 74 79 56 61 6C 75 65 01 03 01 00 11 00 01 9C C8 C5 ED 0F 31 8A 40 0C 01,04 2E 4D 41 76 61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 52 61 6E 6B 30 31 5F 46 69,ModifierOwnerEntity
other,11600410,0xB1021A,11600411,0xB1021B,1,04,4,0xB1021F,00 01 9C C8 C5 ED 0F 31 8A 40 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79,61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 52 61 6E 6B 30 31 5F 46 69 72 65 52 65 73,.MAv
mechanic_symbol,11600411,0xB1021B,11600412,0xB1021C,1,2E,46,0xB1024A,01 9C C8 C5 ED 0F 31 8A 40 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 04,02 11 4D 44 46 5F 50 72 6F 70 65 72 74 79 56 61 6C 75 65 01 03 01 00 11 00 01 9C C8 C5 ED 0F 31,MAvatar_BlackSwan_00_Rank01_FireResistanceDown
dynamic_field,11600459,0xB1024B,11600460,0xB1024C,1,11,17,0xB1025D,61 6E 5F 30 30 5F 52 61 6E 6B 30 31 5F 46 69 72 65 52 65 73 69 73 74 61 6E 63 65 44 6F 77 6E 02,01 03 01 00 11 00 01 9C C8 C5 ED 0F 31 8A 40 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45,MDF_PropertyValue
entity_selector,11600494,0xB1026E,11600495,0xB1026F,1,13,19,0xB10282,46 5F 50 72 6F 70 65 72 74 79 56 61 6C 75 65 01 03 01 00 11 00 01 9C C8 C5 ED 0F 31 8A 40 0C 01,04 31 4D 41 76 61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 52 61 6E 6B 30 31 5F 54 68,ModifierOwnerEntity
other,11600514,0xB10282,11600515,0xB10283,1,04,4,0xB10287,00 01 9C C8 C5 ED 0F 31 8A 40 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79,61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 52 61 6E 6B 30 31 5F 54 68 75 6E 64 65 72,1MAv
mechanic_symbol,11600515,0xB10283,11600516,0xB10284,1,31,49,0xB102B5,01 9C C8 C5 ED 0F 31 8A 40 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 04,02 11 4D 44 46 5F 50 72 6F 70 65 72 74 79 56 61 6C 75 65 01 03 01 00 11 00 01 9C C8 C5 ED 0F A8,MAvatar_BlackSwan_00_Rank01_ThunderResistanceDown
dynamic_field,11600566,0xB102B6,11600567,0xB102B7,1,11,17,0xB102C8,30 30 5F 52 61 6E 6B 30 31 5F 54 68 75 6E 64 65 72 52 65 73 69 73 74 61 6E 63 65 44 6F 77 6E 02,01 03 01 00 11 00 01 9C C8 C5 ED 0F A8 0F 06 9C 02 0C 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E,MDF_PropertyValue
entity_selector,11600604,0xB102DC,11600605,0xB102DD,1,13,19,0xB102F0,72 6F 70 65 72 74 79 56 61 6C 75 65 01 03 01 00 11 00 01 9C C8 C5 ED 0F A8 0F 06 9C 02 0C 0C 01,D8 01 02 31 8A 40 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 04 2E 4D 41,ModifierOwnerEntity
entity_selector,11600632,0xB102F8,11600633,0xB102F9,1,13,19,0xB1030C,02 0C 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 D8 01 02 31 8A 40 0C 01,04 2E 4D 41 76 61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 52 61 6E 6B 30 31 5F 57 69,ModifierOwnerEntity
other,11600652,0xB1030C,11600653,0xB1030D,1,04,4,0xB10311,74 69 74 79 D8 01 02 31 8A 40 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79,61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 52 61 6E 6B 30 31 5F 57 69 6E 64 52 65 73,.MAv
mechanic_symbol,11600653,0xB1030D,11600654,0xB1030E,1,2E,46,0xB1033C,69 74 79 D8 01 02 31 8A 40 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 04,02 11 4D 44 46 5F 50 72 6F 70 65 72 74 79 56 61 6C 75 65 01 03 01 00 11 00 01 9C C8 C5 ED 0F A8,MAvatar_BlackSwan_00_Rank01_WindResistanceDown
dynamic_field,11600701,0xB1033D,11600702,0xB1033E,1,11,17,0xB1034F,61 6E 5F 30 30 5F 52 61 6E 6B 30 31 5F 57 69 6E 64 52 65 73 69 73 74 61 6E 63 65 44 6F 77 6E 02,01 03 01 00 11 00 01 9C C8 C5 ED 0F A8 0F 06 9C 02 0C 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E,MDF_PropertyValue
entity_selector,11600739,0xB10363,11600740,0xB10364,1,13,19,0xB10377,72 6F 70 65 72 74 79 56 61 6C 75 65 01 03 01 00 11 00 01 9C C8 C5 ED 0F A8 0F 06 9C 02 0C 0C 01,CE 01 02 31 8A 40 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 04 32 4D 41,ModifierOwnerEntity
entity_selector,11600767,0xB1037F,11600768,0xB10380,1,13,19,0xB10393,02 0C 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 CE 01 02 31 8A 40 0C 01,04 32 4D 41 76 61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 52 61 6E 6B 30 31 5F 50 68,ModifierOwnerEntity
other,11600787,0xB10393,11600788,0xB10394,1,04,4,0xB10398,74 69 74 79 CE 01 02 31 8A 40 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79,61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 52 61 6E 6B 30 31 5F 50 68 79 73 69 63 61,2MAv
mechanic_symbol,11600788,0xB10394,11600789,0xB10395,1,32,50,0xB103C7,69 74 79 CE 01 02 31 8A 40 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 04,02 11 4D 44 46 5F 50 72 6F 70 65 72 74 79 56 61 6C 75 65 01 03 01 00 11 00 01 9C C8 C5 ED 0F A8,MAvatar_BlackSwan_00_Rank01_PhysicalResistanceDown
dynamic_field,11600840,0xB103C8,11600841,0xB103C9,1,11,17,0xB103DA,30 5F 52 61 6E 6B 30 31 5F 50 68 79 73 69 63 61 6C 52 65 73 69 73 74 61 6E 63 65 44 6F 77 6E 02,01 03 01 00 11 00 01 9C C8 C5 ED 0F A8 0F 06 9C 02 0C 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E,MDF_PropertyValue
entity_selector,11600878,0xB103EE,11600879,0xB103EF,1,13,19,0xB10402,72 6F 70 65 72 74 79 56 61 6C 75 65 01 03 01 00 11 00 01 9C C8 C5 ED 0F A8 0F 06 9C 02 0C 0C 01,D0 01 02 31 8A 40 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 04 2E 4D 41,ModifierOwnerEntity
entity_selector,11600906,0xB1040A,11600907,0xB1040B,1,13,19,0xB1041E,02 0C 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 D0 01 02 31 8A 40 0C 01,04 2E 4D 41 76 61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 52 61 6E 6B 30 31 5F 46 69,ModifierOwnerEntity
other,11600926,0xB1041E,11600927,0xB1041F,1,04,4,0xB10423,74 69 74 79 D0 01 02 31 8A 40 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79,61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 52 61 6E 6B 30 31 5F 46 69 72 65 52 65 73,.MAv
mechanic_symbol,11600927,0xB1041F,11600928,0xB10420,1,2E,46,0xB1044E,69 74 79 D0 01 02 31 8A 40 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 04,02 11 4D 44 46 5F 50 72 6F 70 65 72 74 79 56 61 6C 75 65 01 03 01 00 11 00 01 9C C8 C5 ED 0F A8,MAvatar_BlackSwan_00_Rank01_FireResistanceDown
